time,open,high,low,close,volume,supertrend,upperband,lowerband,rsi,adx,pdi,mdi,macd,macd_signal,macd_hist
2023-07-05 00:00:00,30754.1,30869.1,30738.0,30856.0,4008.032,30186.8368482961,,30186.8368482961,53.10977180324323,15.321990977096316,15.91064753128373,18.41620218495698,103.71732916518522,125.5134534906455,-21.796124325460283
2023-07-05 04:00:00,30856.0,30864.0,30747.0,30762.0,5036.286,30186.8368482961,,30186.8368482961,50.45151752817625,14.748928077908856,15.464656300828118,17.89997777255397,88.48539363485179,118.10784151948677,-29.62244788463498
2023-07-05 08:00:00,30762.0,30793.2,30317.0,30390.2,34020.909,30186.8368482961,,30186.8368482961,41.585472356252374,15.86914466876705,13.77250353013192,25.821837777764312,45.88390119786709,103.66305345516284,-57.77915225729575
2023-07-05 12:00:00,30390.2,30431.1,30176.6,30347.7,30120.641,30186.8368482961,,30186.8368482961,40.70489686749868,17.31019654680329,12.956538819323441,27.560418707853433,8.593456682301621,84.6491341005906,-76.05567741828898
2023-07-05 16:00:00,30347.7,30588.2,30323.8,30418.9,15419.31,30186.8368482961,,30186.8368482961,42.886808365739995,17.78740691919481,15.844770877012682,25.84713515594394,-15.04086260119584,64.7111347602333,-79.75199736142915
2023-07-05 20:00:00,30418.9,30522.2,30363.0,30485.3,8521.809,30186.8368482961,,30186.8368482961,44.92228890675422,18.230530836415507,15.230820826522825,24.845615471173225,-28.089507480275643,46.151006312131514,-74.24051379240716
2023-07-06 00:00:00,30485.3,30550.0,30314.8,30482.0,8033.345,30186.8368482961,,30186.8368482961,44.836763465402086,18.80792479229237,14.346380840963835,24.592874484528114,-38.25594426610769,29.26961619648368,-67.52556046259137
2023-07-06 04:00:00,30482.0,30840.0,30429.0,30788.5,17065.859,30186.8368482961,,30186.8368482961,53.6610714538443,17.852782008965093,19.884116720626217,22.170155780319817,-21.33499366508113,19.14869422417072,-40.48368788925185
2023-07-06 08:00:00,30788.5,31543.1,30672.6,30832.9,72267.835,30186.8368482961,,30186.8368482961,54.78933102482052,18.459658299402044,31.05505052296214,18.102502311044606,-4.292824462962017,14.460390486744172,-18.75321494970619
2023-07-06 12:00:00,30832.9,30871.0,29854.5,30395.0,83913.567,30186.8368482961,,30186.8368482961,43.5317347190691,17.73349385476445,25.23309354994552,29.796929292101847,-25.823970250898128,6.403518339215712,-32.227488590113836
2023-07-06 16:00:00,30395.0,30457.5,30140.0,30299.6,17459.336,30186.8368482961,,30186.8368482961,41.5297220979722,17.059198299029543,23.736271143219536,28.02938099970691,-50.00906771722293,-4.878998872072017,-45.130068845150916
2023-07-06 20:00:00,30299.6,30338.6,29810.1,29875.1,21598.015,31192.6373378447,31192.6373378447,,34.030118599130574,17.177554228723018,21.45482272703242,31.335075863011436,-102.25084986072761,-24.353369069803136,-77.89748079092448
2023-07-07 00:00:00,29875.1,30156.0,29675.1,30125.1,22665.002,31184.945003046,31184.945003046,,40.80933496369009,17.564387291244312,19.607997216869098,31.054222509324187,-122.07274926249738,-43.89724510834199,-78.17550415415539
2023-07-07 04:00:00,30125.1,30288.0,29911.8,30000.3,14063.962,31184.945003046,31184.945003046,,38.67285284504597,17.504818436649312,20.654662799484253,28.95448288063362,-146.16714054009208,-64.35122419469201,-81.81591634540007
2023-07-07 08:00:00,30000.3,30184.6,29957.5,30103.8,9550.224,31184.945003046,31184.945003046,,41.41226212412833,17.449504500239673,19.784975117056604,27.735321989128863,-155.1223799679501,-82.50545534934363,-72.61692461860648
2023-07-07 12:00:00,30103.8,30426.9,30020.0,30379.4,31581.137,31184.945003046,31184.945003046,,48.06482932203547,16.627705402326967,22.772787247175287,25.65126657319963,-138.38563159983096,-93.6814905994411,-44.70414100038985
2023-07-07 16:00:00,30379.4,30445.6,30090.4,30224.4,13095.787,31184.945003046,31184.945003046,,44.97196031050982,15.806932175666232,21.617624844975097,23.95883289155647,-136.06042268919555,-102.157277017392,-33.90314567180354
2023-07-07 20:00:00,30224.4,30334.4,30193.3,30331.5,5437.222,31184.945003046,31184.945003046,,47.486439490591536,15.044785608052692,21.024206192542966,23.30114646993005,-124.14454194509017,-106.55473000293165,-17.58981194215852
2023-07-08 00:00:00,30331.5,30377.1,30242.4,30262.6,5179.729,31184.945003046,31184.945003046,,46.02926201809867,14.188506579138103,21.317224694281645,22.661604373899053,-118.89028162483737,-109.0218403273128,-9.86844129752457
2023-07-08 04:00:00,30262.6,30269.6,30136.0,30178.0,5531.079,31178.6648767924,31178.6648767924,,44.23436926330655,13.742474917975187,20.710073257584007,24.28446811614202,-120.16753884828722,-111.2509800315077,-8.916558816779528
2023-07-08 08:00:00,30178.0,30296.5,30145.0,30189.0,5622.783,31144.4783891132,31144.4783891132,,44.5372092486289,13.223905839940286,20.61077022299552,23.46819242611758,-118.92131543248979,-112.78504711170412,-6.136268320785675
2023-07-08 12:00:00,30189.0,30229.8,30138.7,30194.9,3450.655,31042.9355502018,31042.9355502018,,44.710642414372025,12.765111299218075,20.17169286602752,23.115565025832417,-116.11904562886048,-113.4518468151354,-2.6671988137250793
2023-07-08 16:00:00,30194.9,30307.2,30025.0,30096.3,8493.266,31023.5769951816,31023.5769951816,,42.32847311903348,12.752116704827332,18.833262747679075,24.255159482687485,-120.46576819719485,-114.85463109154729,-5.611137105647558
2023-07-08 20:00:00,30096.3,30275.0,30046.3,30271.3,4864.327,31000.9892956635,31000.9892956635,,47.65877061645411,12.740050295750212,17.80234412625888,22.927450316664157,-108.53837683965321,-113.59138024116848,5.053003401515269
2023-07-09 00:00:00,30271.3,30389.0,30231.5,30275.2,6838.381,31000.9892956635,31000.9892956635,,47.77461710478706,12.187715665851192,19.931647925965564,22.03296970167594,-97.64553886050271,-110.40221196503533,12.756673104532624
2023-07-09 04:00:00,30275.2,30296.4,30225.5,30253.8,2618.474,31000.9892956635,31000.9892956635,,47.157842152206136,11.700614280493127,19.561673639324678,21.781074865575274,-89.70561692401316,-106.26289295683091,16.557276032817754
2023-07-09 08:00:00,30253.8,30298.0,30229.4,30260.0,2358.385,30954.3028465387,30954.3028465387,,47.36983773992276,11.240102416700585,19.234755425865735,21.367789063372925,-81.9680072367446,-101.40391581281366,19.435908576069068
2023-07-09 12:00:00,30260.0,30451.0,30170.0,30335.1,14522.936,30954.3028465387,30954.3028465387,,49.98718019816261,10.820704555063662,21.954568001586917,19.71739517594433,-68.98078588932185,-94.91928982811531,25.93850393879346
2023-07-09 16:00:00,30335.1,30335.1,30190.3,30232.6,4619.921,30941.3983056963,30941.3983056963,,46.58220103603205,10.431263683543662,21.052222424711545,18.906998709786077,-66.19614482351244,-89.17466082719474,22.9785160036823
2023-07-09 20:00:00,30232.6,30239.0,30052.0,30150.0,10482.3,30812.4284751267,30812.4284751267,,43.982199360515516,10.022780876907877,19.91390804191505,21.88361830625248,-69.84924775117179,-85.30957821199016,15.46033046081837
2023-07-10 00:00:00,30150.0,30240.2,29927.5,30142.6,18019.147,30777.895627614,30777.895627614,,43.746621487259524,10.22118842321856,18.14690314609615,23.47466656908906,-72.50567599647911,-82.74879776888795,10.243121772408841
2023-07-10 04:00:00,30142.6,30152.0,30030.0,30100.8,6050.603,30752.2410648526,30752.2410648526,,42.36621662024953,10.405424001935623,17.4946688742723,22.63094232960133,-77.09512062175781,-81.61806233946193,4.522941717704114
2023-07-10 08:00:00,30100.8,30241.5,29966.0,30228.1,11508.572,30752.2410648526,30752.2410648526,,47.77136301239366,10.044004927324426,18.699723588937385,20.81183654040012,-69.65727671709828,-79.2259052149892,9.568628497890913
2023-07-10 12:00:00,30228.1,30360.0,30131.2,30300.1,17034.168,30752.2410648526,30752.2410648526,,50.59365432981005,9.59277306979737,20.919196729232752,19.41600114381453,-57.292501273652306,-74.83922442672183,17.54672315306952
2023-07-10 16:00:00,30300.1,30820.0,30230.0,30818.3,25938.096,29737.2327637224,,29737.2327637224,65.17822497373895,10.994137176755075,29.876124065820196,16.36749725886472,-5.614201410284295,-60.99421982343432,55.380018413150026
2023-07-10 20:00:00,30818.3,31035.5,30157.1,30399.1,48497.879,29737.2327637224,,29737.2327637224,51.84521645599988,12.891128367329525,28.801606665893065,13.075797903974568,1.498018726659211,-48.49577211341562,49.99379084007483
2023-07-11 00:00:00,30399.1,30587.8,30343.6,30461.2,11780.779,29737.2327637224,,29737.2327637224,53.367071631229365,14.652620187148656,27.1659192701014,12.333203295640518,12.007045686070342,-36.39520855351843,48.40225423958877
2023-07-11 04:00:00,30461.2,30647.6,30420.4,30525.1,11049.598,29737.2327637224,,29737.2327637224,54.94494222602131,16.451244793349098,27.120398670473133,11.66919740870144,25.20121728462982,-24.075923385888782,49.277140670518605
2023-07-11 08:00:00,30525.1,30552.3,30315.3,30392.7,11279.652,29737.2327637224,,29737.2327637224,51.087783049436545,17.4754355419182,25.57367113241162,13.532816671283904,24.68951449392989,-14.32283580992505,39.012350303854944
2023-07-11 12:00:00,30392.7,30811.2,30251.5,30583.0,33326.35,29737.2327637224,,29737.2327637224,55.88173574961184,19.15042388143132,28.193692456853498,11.818566519400292,39.18787254116978,-3.6206941397060834,42.80856668087586
2023-07-11 16:00:00,30583.0,30678.7,30390.0,30573.8,15767.442,29737.2327637224,,29737.2327637224,55.59802909941207,20.7057701966935,26.34023826219767,11.041613599036127,49.36649639537791,6.976743967310714,42.3897524280672
2023-07-11 20:00:00,30573.8,30635.0,30490.0,30602.9,6884.068,29737.2327637224,,29737.2327637224,56.352852473418274,22.150020346579815,25.435795423122286,10.662478518628834,59.099988060126634,17.4013927858739,41.69859527425274
2023-07-12 00:00:00,30602.9,30666.6,30490.0,30576.9,5953.228,29737.2327637224,,29737.2327637224,55.44591429574055,23.5832530672828,25.1107544346232,10.202968128384189,63.978364856608096,26.71678720002074,37.261577656587356
2023-07-12 04:00:00,30576.9,30835.0,30555.1,30722.3,13063.002,29822.97778347,,29822.97778347,59.382756173743275,25.37377301173772,27.51257608677503,9.503875402501373,78.67021716317322,37.107473192651234,41.562743970521986
2023-07-12 08:00:00,30722.3,30794.9,30635.3,30762.4,8564.485,29882.355005123,,29882.355005123,60.42144397432804,27.036398674445856,26.401726511824858,9.12014630647089,92.48326136731339,48.182630827583665,44.300630539729724
2023-07-12 12:00:00,30762.4,30962.2,30451.0,30510.0,68301.273,29882.355005123,,29882.355005123,51.49516078918696,27.265271603137197,23.17418975577572,12.412541654753575,82.11703376238438,54.96951141454382,27.147522347840564
2023-07-12 16:00:00,30510.0,30523.9,30185.0,30273.8,23977.341,29882.355005123,,29882.355005123,44.821807022865904,25.97608326427649,21.3139527697433,17.716645082393118,54.2173735731958,54.81908384627421,-0.6017102730784103
2023-07-12 20:00:00,30273.8,30410.5,30220.0,30367.8,7469.062,29882.355005123,,29882.355005123,47.72518056404082,24.778979806762976,20.326243922910336,16.895638895829716,39.2393791392351,51.70314290486639,-12.463763765631292
2023-07-13 00:00:00,30367.8,30424.9,30260.0,30285.3,6194.191,29882.355005123,,29882.355005123,45.46410604712403,23.732444280696676,19.846146542244465,16.195985906804232,20.476114222154138,45.457737168323945,-24.981622946169807
2023-07-13 04:00:00,30285.3,30413.2,30236.9,30342.4,6928.332,29882.355005123,,29882.355005123,47.32424301408311,22.626638657992228,18.94297032344357,16.05521232882196,10.09719026464154,38.38562778758747,-28.288437522945927
2023-07-13 08:00:00,30342.4,30633.5,30331.5,30525.0,16800.681,29882.355005123,,29882.355005123,52.86141915640729,22.575793360221375,23.125620434420043,14.81172529042768,16.416868756456097,33.9918759813612,-17.5750072249051
2023-07-13 12:00:00,30525.0,31184.1,30450.0,30905.8,55796.204,29882.355005123,,29882.355005123,61.864444628873606,24.12454726333828,31.870718566984284,12.314895656369968,51.55830496791532,37.50516177867202,14.0531431892433
2023-07-13 16:00:00,30905.8,31843.9,30703.0,31600.0,86069.482,30068.9737858598,,30068.9737858598,72.26423312032102,26.636434877549075,37.58345493520005,9.60497517345353,133.88098798295687,56.78032701952899,77.10066096342788
2023-07-13 20:00:00,31600.0,31680.0,31011.2,31437.3,30590.411,30068.9737858598,,30068.9737858598,67.61055281387601,28.968901947887673,32.999257193047576,8.433419615841995,183.87418991231243,82.19909959808568,101.67509031422675
2023-07-14 00:00:00,31437.3,31635.1,31315.3,31443.9,14457.277,30223.0582665465,,30223.0582665465,67.70141803098,31.134764227487803,31.049045423954347,7.935015845954051,221.47371632519935,110.05402294350841,111.41969338169093
2023-07-14 04:00:00,31443.9,31459.5,31066.0,31088.0,11717.297,30223.0582665465,,30223.0582665465,58.216962382034154,31.861360253230703,28.794119053636635,11.959837829895017,220.0172345538158,132.0466652655699,87.97056928824588
2023-07-14 08:00:00,31088.0,31282.1,31072.2,31201.9,12503.134,30223.0582665465,,30223.0582665465,60.141456081396065,32.53605656284911,27.640958961398184,11.480864756630016,225.4548373306061,150.72829967857714,74.72653765202895
2023-07-14 12:00:00,31201.9,31361.5,31044.6,31240.1,18065.926,30223.0582665465,,30223.0582665465,60.79368024343402,33.33039172306457,27.482882173608225,10.778991914532215,230.19307497817135,166.621254738496,63.57182023967536
2023-07-14 16:00:00,31240.1,31264.2,29873.0,30104.1,81307.854,32030.1173413189,32030.1173413189,,39.88948240202338,31.820956012770363,21.320669437052047,27.244830868190228,140.66100390456995,161.42920457171078,-20.76820066714083
2023-07-14 20:00:00,30104.1,30306.3,29970.0,30294.8,15893.732,31554.405607187,31554.405607187,,43.407446531979964,30.419337138925737,20.14479935881659,25.74223351780796,84.12435558304423,145.96823477397749,-61.84387919093325
2023-07-15 00:00:00,30294.8,30384.0,30221.3,30273.6,4924.567,31554.405607187,31554.405607187,,43.10542167418499,28.885127513602306,20.916049761096726,25.023203889883465,37.17941053816321,124.21046992681462,-87.03105938865141
2023-07-15 04:00:00,30273.6,30343.9,30235.6,30310.1,3693.227,31513.3360418215,31513.3360418215,,43.83006460659388,27.460504290087695,20.505471540532877,24.532002987071305,2.8871668643841986,99.94580931432854,-97.05864244994434
2023-07-15 08:00:00,30310.1,30360.9,30260.0,30292.0,4588.959,31441.9474376393,31441.9474376393,,43.533955542925085,26.08072572989257,20.434834768697723,24.058169002577532,-25.456752445432357,74.86529696237638,-100.32204940780873
2023-07-15 12:00:00,30292.0,30345.8,30235.9,30288.9,3648.255,31342.1676938754,31342.1676938754,,43.47977608053118,24.87195818428047,19.98211866771886,24.010999688316858,-47.6207148397807,50.36809460194496,-97.98880944172566
2023-07-15 16:00:00,30288.9,30338.0,30227.2,30308.8,3546.901,31262.0259244878,31262.0259244878,,43.96190809127858,23.77726913982543,19.51276483146853,23.631445578091085,-62.85549204515701,27.723377272524573,-90.57886931768158
2023-07-15 20:00:00,30308.8,30308.9,30253.5,30268.6,2147.835,31179.3033320391,31179.3033320391,,43.16094826975331,22.760772169974327,19.26905450523829,23.336293796123172,-77.28210675540686,6.7222804669382885,-84.00438722234514
2023-07-16 00:00:00,30268.6,30322.0,30038.2,30178.7,12300.992,31073.5329988352,31073.5329988352,,41.34671338774578,22.522952931355178,18.026932480823163,26.72228927370291,-94.87581222064182,-13.597338070577734,-81.27847415006408
2023-07-16 04:00:00,30178.7,30296.0,30125.0,30252.2,4338.789,31065.8896989516,31065.8896989516,,43.43997941251358,22.302120781208824,17.303167010929833,25.649412883147747,-101.71560069374027,-31.220990595210246,-70.49461009853002
2023-07-16 08:00:00,30252.2,30339.0,30252.1,30293.6,4217.566,31065.8896989516,31065.8896989516,,44.638478680893726,21.886453093495668,17.995025950545003,25.09794212311848,-102.61269307928887,-45.499331092025976,-57.1133619872629
2023-07-16 12:00:00,30293.6,30445.4,30250.2,30364.8,7935.087,31065.8896989516,31065.8896989516,,46.72913339561195,20.986895933483485,19.800200980501717,23.857124701142485,-96.46639573942593,-55.692744021505966,-40.77365171791997
2023-07-16 16:00:00,30364.8,30390.9,30125.0,30240.0,8622.484,31035.1197905357,31035.1197905357,,43.61973350282707,20.621626120449346,18.4612804630154,25.42785495966952,-100.50714402597805,-64.65562402240039,-35.85152000357766
2023-07-16 20:00:00,30240.0,30345.5,30108.5,30221.4,6503.52,30997.5528114822,30997.5528114822,,43.15879687106066,20.34368719171041,17.33602917340537,24.302326388594906,-104.0113525806737,-72.52676973405505,-31.48458284661865
2023-07-17 00:00:00,30221.4,30317.0,30156.3,30294.5,5565.915,30978.357530334,30978.357530334,,45.592170155891495,20.085601043595677,16.59731285344871,23.266764845833492,-99.74016153286357,-77.96944809381677,-21.7707134390468
2023-07-17 04:00:00,30294.5,30311.5,30221.9,30269.6,2905.636,30961.1167773006,30961.1167773006,,44.887257673477,19.845949620346286,16.18324595298823,22.68630960657136,-97.24347154916177,-81.82425278488577,-15.419218764275996
2023-07-17 08:00:00,30269.6,30318.8,29930.1,30146.2,19882.065,30866.0350995705,30866.0350995705,,41.46562308180765,20.716289497817765,14.493932697913772,28.154540608662526,-104.02306234199932,-86.2640146963085,-17.759047645690828
2023-07-17 12:00:00,30146.2,30299.1,30011.5,30160.2,16275.397,30866.0350995705,30866.0350995705,,42.005746584736514,21.524462241184143,13.38094499716396,25.99255613758706,-107.03245042935305,-90.41770184291741,-16.61474858643564
2023-07-17 16:00:00,30160.2,30229.5,29610.0,29870.0,37999.209,30783.9359306521,30783.9359306521,,34.83106152539976,23.375678130789247,11.357766608705276,31.86174422769178,-131.32034764389755,-98.59823100311344,-32.72211664078411
2023-07-17 20:00:00,29870.0,30290.4,29865.5,30120.0,15872.137,30783.9359306521,30783.9359306521,,43.745228821554804,24.71854478024475,11.656639846768025,28.660881568899697,-128.9097788217441,-104.66054056683959,-24.249238254904526
2023-07-18 00:00:00,30120.0,30224.6,30056.5,30056.5,5338.192,30783.9359306521,30783.9359306521,,42.16748589483085,25.965492383310572,11.178191873975662,27.484492758286827,-130.61762628220458,-109.85195770991258,-20.765668572292
2023-07-18 04:00:00,30056.5,30107.0,29907.0,29947.9,11118.927,30783.9359306521,30783.9359306521,,39.540892768811226,27.504573524047913,10.619695484655109,29.84602094026037,-139.13041131495993,-115.70764843092206,-23.422762884037866
2023-07-18 08:00:00,29947.9,30100.0,29780.0,29866.5,18358.464,30783.9359306521,30783.9359306521,,37.64795743942516,29.225626582085905,9.777913429077415,30.626116799393333,-150.70788777862617,-122.70769630046289,-28.000191478163288
2023-07-18 12:00:00,29866.5,30018.0,29660.0,29900.6,27477.658,30712.0896871908,30712.0896871908,,38.9661377393716,31.077545811666983,8.9255222110757,30.878352584363217,-155.34086349484642,-129.23432973933959,-26.10653375550683
2023-07-18 16:00:00,29900.6,29950.0,29362.0,29699.9,30952.939,30618.1807184717,30618.1807184717,,34.36170144151305,33.32289337293695,7.7331111070328005,33.52380325536754,-173.2106779335445,-138.0295993781806,-35.18107855536391
2023-07-18 20:00:00,29699.9,29851.2,29672.0,29851.0,6035.325,30618.1807184717,30618.1807184717,,40.1004167883211,35.40785896554478,7.408281780316687,32.115635922752716,-173.1837726882659,-145.06043404019766,-28.123338648068227
2023-07-19 00:00:00,29851.0,30069.5,29833.5,30042.3,11463.411,30618.1807184717,30618.1807184717,,46.48021467151482,35.92348729585328,12.19254978652183,30.309939520577867,-155.92868997257756,-147.23408522667364,-8.694604745903916
2023-07-19 04:00:00,30042.3,30189.9,29942.8,29983.0,11586.664,30618.1807184717,30618.1807184717,,44.88432726858768,35.712020406932275,14.37055660513688,28.502919442973152,-145.36326972556344,-146.8599221264516,1.4966524008881663
2023-07-19 08:00:00,29983.0,30033.0,29843.3,30004.0,10508.277,30618.1807184717,30618.1807184717,,45.596702207180805,35.78797979501344,13.695507587036412,29.627878615400572,-133.75374366621327,-144.23868643440395,10.484942768190677
2023-07-19 12:00:00,30004.0,30124.7,29734.6,29941.7,25720.001,30618.1807184717,30618.1807184717,,43.78849988581419,36.141728633581856,12.405023605776465,29.461735217411842,-128.10350252380158,-141.01164965228347,12.908147128481886
2023-07-19 16:00:00,29941.7,30100.0,29852.1,30024.9,12706.092,30618.1807184717,30618.1807184717,,46.821481557000126,36.47020969796681,11.653543079291952,27.676980831130916,-115.57976940625667,-135.92527360307813,20.34550419682145
2023-07-19 20:00:00,30024.9,30038.0,29810.0,29888.8,9110.509,30618.1807184717,30618.1807184717,,42.75728919048106,36.891197950887154,10.993891529308657,27.155529521731147,-115.30755947762736,-131.80173077798798,16.49417130036062
2023-07-20 00:00:00,29888.8,30035.0,29864.2,29934.6,5163.042,30618.1807184717,30618.1807184717,,44.503071497614094,37.282115614313184,10.51376831330381,25.969598213283174,-110.12668207510796,-127.46672103741199,17.34003896230402
2023-07-20 04:00:00,29934.6,30242.7,29912.6,30190.0,15867.285,30618.1807184717,30618.1807184717,,53.09397138384849,36.26705070527799,14.8803942721673,23.805756049906073,-84.43879599535649,-118.86113602900089,34.4223400336444
2023-07-20 08:00:00,30190.0,30407.0,30158.0,30262.9,22597.308,30618.1807184717,30618.1807184717,,55.22456603750169,34.41465854601056,18.120105521487982,22.2965891026892,-57.53530922637219,-106.59597066847515,49.060661442102955
2023-07-20 12:00:00,30262.9,30315.3,29563.7,29789.0,45144.741,30618.1807184717,30618.1807184717,,41.900535814340564,34.534834804427256,15.024016344322572,31.997394250898903,-73.60539441617948,-99.99785541801603,26.39246100183655
2023-07-20 16:00:00,29789.0,29857.3,29488.1,29743.0,22792.393,30618.1807184717,30618.1807184717,,40.86976701187617,34.81929015593071,13.778592439615837,31.04238064274941,-89.0266247567306,-97.80360928575895,8.776984529028354
2023-07-20 20:00:00,29743.0,29888.8,29647.1,29792.9,11039.634,30618.1807184717,30618.1807184717,,42.521628179199524,34.91810135654149,13.737406567753252,29.328350596513854,-96.11361006905281,-97.46560944241773,1.3519993733649187
2023-07-21 00:00:00,29792.9,29943.0,29710.9,29887.3,9762.033,30618.1807184717,30618.1807184717,,45.61680054852326,34.71767278235901,14.256757631258205,27.74412296172293,-93.04029531296328,-96.58054661652685,3.540251303563565
2023-07-21 04:00:00,29887.3,29892.7,29730.6,29749.2,5322.306,30618.1807184717,30618.1807184717,,42.04944029365564,34.531560534903846,13.70015163921518,26.66094924972719,-100.58866357741499,-97.38217000870448,-3.2064935687105134
2023-07-21 08:00:00,29749.2,29834.4,29710.9,29767.0,6223.362,30607.2933891369,30607.2933891369,,42.671743287599746,34.419364359711174,13.274918027693511,26.328540295836255,-103.9363747409916,-98.69301095516191,-5.243363785829686
2023-07-21 12:00:00,29767.0,29895.0,29765.0,29847.0,10244.601,30607.2933891369,30607.2933891369,,45.50419178294579,33.937495942816554,14.408144723890306,25.433645659114195,-98.99299887494999,-98.75300853911953,-0.2399903358304556
2023-07-21 16:00:00,29847.0,30050.0,29750.2,29861.1,15220.969,30607.2933891369,30607.2933891369,,46.01050164545616,32.5897048756128,17.311163764037897,23.453800147531936,-92.86707192719768,-97.57582121673516,4.708749289537479
2023-07-21 20:00:00,29861.1,29947.5,29814.2,29888.4,4749.387,30607.2933891369,30607.2933891369,,47.036526697920294,31.338184598923608,16.689094608678467,22.610998020152557,-84.83146452451547,-95.02694987829123,10.195485353775766
2023-07-22 00:00:00,29888.4,29992.3,29880.1,29890.2,3855.918,30607.2933891369,30607.2933891369,,47.107899710297445,29.91276546099922,17.422202156775146,21.89772023727025,-77.42543063894482,-91.50664603042195,14.08121539147713
2023-07-22 04:00:00,29890.2,29974.9,29830.6,29926.1,5104.018,30592.7286348515,30592.7286348515,,48.5957632816108,28.8215796881054,16.692865540800042,22.417058399466132,-67.87682368428068,-86.78068156119369,18.90385787691301
2023-07-22 08:00:00,29926.1,29961.1,29855.0,29875.1,4091.285,30560.8607713663,30560.8607713663,,46.59068291216813,27.80833575613256,16.157282253081487,21.69781688822171,-63.69057238151436,-82.16265972525783,18.472087343743468
2023-07-22 12:00:00,29875.1,29894.6,29814.6,29888.7,4492.968,30466.1296942297,30466.1296942297,,47.2161263659862,27.072266685348715,15.747027156863814,22.42914299979897,-58.60002708867614,-77.45013319794148,18.85010610926534
2023-07-22 16:00:00,29888.7,29898.9,29782.9,29825.2,4326.541,30426.0767248067,30426.0767248067,,44.590500319395716,26.551404053865475,15.146476064430297,22.61595701808573,-59.00942861606745,-73.76199228156668,14.752563665499224
2023-07-22 20:00:00,29825.2,29829.9,29608.6,29774.0,8975.08,30312.299052326,30312.299052326,,42.53656910801277,26.872625867679993,14.045925846305227,26.695545392995896,-62.742043161848414,-71.55800245762303,8.815959295774618
2023-07-23 00:00:00,29774.0,29880.0,29717.0,29830.3,5713.117,30312.299052326,30312.299052326,,45.50886810945096,26.780851789197786,14.955454825133438,25.240783339843382,-60.460279137467296,-69.33845779359189,8.87817865612459
2023-07-23 04:00:00,29830.3,29963.6,29829.0,29896.1,6340.172,30312.299052326,30312.299052326,,48.83958114579279,26.070704776796497,17.13500082159848,24.07411955212573,-52.734563401696505,-66.01767891521281,13.283115513516307
2023-07-23 08:00:00,29896.1,29943.8,29866.2,29872.3,3227.033,30312.299052326,30312.299052326,,47.703786065500644,25.411282550995303,16.656986757941493,23.402525320185553,-47.97926402579105,-62.40999593732846,14.430731911537407
2023-07-23 12:00:00,29872.3,29913.8,29837.0,29884.7,4639.629,30312.299052326,30312.299052326,,48.37737898740532,24.961990366429117,16.176022859894488,23.8246231766003,-42.717656092805555,-58.471527968423885,15.75387187561833
2023-07-23 16:00:00,29884.7,30330.0,29884.7,30079.9,26157.674,30312.299052326,30312.299052326,,57.629366453552294,24.33524815581176,27.98244579264831,20.185251849557602,-22.536992828012444,-51.2846209403416,28.747628112329153
2023-07-23 20:00:00,30079.9,30130.8,29900.0,30071.1,10437.169,30312.299052326,30312.299052326,,57.13224351219772,23.753273245952787,25.783987628011246,18.599385050681356,-7.171094340465061,-42.46191562036629,35.29082127990123
2023-07-24 00:00:00,30071.1,30084.0,29650.0,29699.9,16126.591,30312.299052326,30312.299052326,,41.04743319411547,22.320747604922,22.24482769208365,23.95319081148751,-24.661959122695407,-38.901924320832116,14.239965198136709
2023-07-24 04:00:00,29699.9,29862.3,29636.6,29817.3,10309.135,30312.299052326,30312.299052326,,46.20582937311981,21.057837418631372,20.656862506845787,22.66709636325299,-28.71933797917154,-36.865407052500004,8.146069073328462
2023-07-24 08:00:00,29817.3,29820.0,28919.7,29257.0,46178.717,30240.5650243241,30240.5650243241,,31.872084912243906,22.340404697374307,15.808945235841824,36.03537323426105,-76.26720645100067,-44.74576693220014,-31.521439518800534
2023-07-24 12:00:00,29257.0,29257.1,28851.0,29088.7,33873.456,29959.5235218917,29959.5235218917,,28.96544477608043,23.687597421686085,14.191098829738259,34.0788501476266,-126.0763090263572,-61.011875351031556,-65.06443367532563
2023-07-24 16:00:00,29088.7,29149.1,28983.7,29100.9,11463.29,29930.9461697026,29930.9461697026,,29.46759066304344,24.93856209426131,13.581466138496836,32.61486336413848,-162.6905482631555,-81.34760993345634,-81.34293832969917
2023-07-24 20:00:00,29100.9,29197.6,29067.1,29158.9,4899.499,29930.9461697026,29930.9461697026,,31.93114166155391,25.812448098166502,14.411978750348,31.46629328303231,-184.89611406677068,-102.05731076011921,-82.83880330665147
2023-07-25 00:00:00,29158.9,29171.4,29026.7,29092.2,6796.444,29877.9773974591,29877.9773974591,,30.60717044483208,26.73589217725583,13.830386057154264,31.323176590990144,-205.50735663009254,-122.74731993411389,-82.76003669597866
2023-07-25 04:00:00,29092.2,29147.6,29055.0,29125.4,4457.71,29830.1146577132,29830.1146577132,,32.115960142722656,27.593375964981636,13.456151963266686,30.47560801548056,-216.66536881924912,-141.53092971114094,-75.13443910810818
2023-07-25 08:00:00,29125.4,29270.0,29101.3,29111.0,8734.532,29830.1146577132,29830.1146577132,,31.793069349026084,27.59076804431566,16.435428821690813,28.939274630487482,-224.08699809771497,-158.04214338845577,-66.0448547092592
