time,open,high,low,close,volume,turnover,supertrend,upper_band,lower_band,rsi,blue(macd),red(macd_signal),green(macd_hist),blue(adx),green(pdi),red(mdi),vwma14,vwma7,blue(obv_sma5),red(obv_sma10)
1.72439E+12,60568.3,61333,60557.9,61043.8,11944.717,728342139.5304,58302.3109182208,,58302.3109182208,57.48436014,376.8317215,346.3762223,30.45549929,8.205654991,22.9447964,19.83688461,60464.70442,60632.79407,-549564.9232,-533258.1094
1.7244E+12,61043.8,61311.4,60661.1,60712.1,11828.506,721573482.0348,58314.8462806424,,58314.8462806424,54.6393428,366.850702,350.4711182,16.3795838,8.138435741,21.79135179,18.83967604,60512.13368,60605.61717,-549022.3996,-538707.6592
1.72441E+12,60712.1,62319.7,60712.1,61504,57661.029,3542601621.7143,58629.3566525782,,58629.3566525782,59.75975985,418.0216901,363.9812326,54.0404575,9.210172406,26.62248201,16.6159258,60709.31676,60895.70371,-534053.4506,-535897.0518
1.72443E+12,61504,63799.8,61311.6,63580.3,54430.571,3418340654.1896,59211.3509873204,,59211.3509873204,69.48573837,618.9799093,414.9809679,203.9989414,11.3747604,32.02505398,13.88426146,61211.06133,61879.15768,-509816.0002,-525549.2443
1.72444E+12,63580.3,65041.9,63445.8,64005,36052.824,2315869880.6094,60755.1058885883,,60755.1058885883,71.02823605,803.2511078,492.6349959,310.6161119,14.0821946,36.69563973,12.46824702,61718.43497,62406.85152,-480163.8732,-512763.8107
1.72446E+12,64005,64161.8,63596.8,63800.2,8518.223,543965994.7068,60755.1058885883,,60755.1058885883,69.21133508,922.1319487,578.5343865,343.5975622,16.59624065,35.32233372,12.00163249,61797.83343,62557.11358,-454604.3342,-502084.6287
1.72447E+12,63800.2,64333,63789.7,64288.1,8291.474,531107891.38,60919.9272697565,,60919.9272697565,71.10747866,1043.68438,671.5643852,372.119995,19.02185173,35.18014107,11.5538615,61922.55649,62727.78764,-425020.7992,-487021.5994
1.72449E+12,64288.1,64485,63818.1,63888.1,9478.521,608374156.0562,61124.1995427809,,61124.1995427809,67.44044701,1095.115096,756.2745273,338.8405683,21.35716032,34.5978786,11.0108105,62088.09899,62894.82624,-408865.1742,-471459.3124
1.7245E+12,63888.1,64224.9,63833.4,63946.3,7223.258,462719048.3386,61187.0845885028,,61187.0845885028,67.70144081,1127.572607,830.5341432,297.0384635,23.52566115,33.59948494,10.6930707,62181.64796,63078.76442,-402151.0118,-455983.506
1.72452E+12,63946.3,64422.5,63818,64186.3,11734.598,753212578.63,61381.0411296525,,61381.0411296525,68.81168035,1159.297749,896.2868644,263.010885,25.65722548,33.55775823,10.20346201,62303.28734,63843.51376,-400300.4946,-440232.1839
1.72453E+12,64186.3,64313.2,63520,64130.3,10763.216,687398004.0349,61381.0411296525,,61381.0411296525,68.22239994,1166.475024,950.3244963,216.1505274,27.06004793,31.51845114,11.8664881,62643.25295,64032.66451,-398898.976,-426751.6551
1.72454E+12,64130.3,64800,63965,64075.2,11095.186,712996095.4594,61699.0768150185,,61699.0768150185,67.60890359,1154.40964,991.141525,163.268115,28.69375137,33.244566,11.10165633,62838.60916,64054.56056,-401374.7894,-413197.7943
1.72456E+12,64075.2,64176,63750,63839.5,5955.877,380978940.158,61699.0768150185,,61699.0768150185,64.91951875,1112.998759,1015.512972,97.48578753,29.79587414,32.10756995,12.44807379,62941.17101,64068.28533,-403146.074,-406005.6241
1.72457E+12,63839.5,64008,63759.7,63871.7,6307.02,402839767.3162,61699.0768150185,,61699.0768150185,65.12362737,1070.439252,1026.498228,43.94102389,30.81927385,31.43277349,12.18645586,63049.3188,64019.33122,-405100.6062,-403625.809
1.72459E+12,63871.7,64274.2,63793.2,64110.3,6891.551,441545291.2893,61762.6254981485,,61762.6254981485,66.67107635,1043.929788,1029.98454,13.94524848,31.97989978,32.43708118,11.67458563,63176.3014,64050.52635,-408023.7478,-404162.1212
1.7246E+12,64110.3,64224.7,63963.2,64156.8,4976.143,318945142.7654,61971.5329483337,,61971.5329483337,66.97857838,1014.973032,1026.982238,-12.00920648,33.05762385,31.65853467,11.39437521,63318.44776,64072.73021,-407799.0176,-403348.9968
1.72462E+12,64156.8,64992.6,64102.9,64180.9,16451.292,1061042850.1098,62370.6646535003,,62370.6646535003,67.14775507,982.6419772,1018.114186,-35.47220891,34.62503599,36.07622363,10.47332374,63917.99121,64079.88644,-402064.9918,-401719.8906
1.72463E+12,64180.9,64447.6,63729.4,64085,10706.958,685518307.5037,62370.6646535003,,62370.6646535003,65.70520536,938.4630372,1002.183956,-63.72091913,35.27456605,33.70754061,13.20020023,64048.57966,64072.06615,-397281.1822,-400213.6281
1.72464E+12,64085,64188.2,63539,63595.5,10411.32,664298048.0293,62370.6646535003,,62370.6646535003,58.76550765,854.1067391,972.5685129,-118.4617738,35.48323052,31.68254656,14.16910856,64024.15517,63991.08656,-395841.0406,-400470.8234
1.72466E+12,63595.5,64029.9,63177,63821.2,15493.418,986686752.5968,62370.6646535003,,62370.6646535003,60.82028871,796.2867706,937.3121644,-141.0253939,34.95699223,29.20059831,16.38406304,64015.04653,63966.8116,-392680.5256,-400352.1367
1.72467E+12,63821.2,63935,63034.8,63504.2,29554.313,1875606633.0037,62370.6646535003,,62370.6646535003,56.55737508,716.623983,893.1745282,-176.5505451,34.19442662,26.81308903,16.33602167,63904.49228,63828.45844,-396426.1018,-402112.5597
1.72469E+12,63504.2,63870.7,63150,63312.2,17658.558,1121021540.1798,62370.6646535003,,62370.6646535003,54.08474312,630.7272238,840.6850673,-209.9578435,33.48632998,25.0473926,15.26026143,63842.13008,63723.38961,-406993.648,-404529.3199
1.7247E+12,63312.2,63539.9,62777,62812,13422.83,846768838.3333,62370.6646535003,,62370.6646535003,48.17560003,516.3394241,775.8159386,-259.4765146,32.08792878,23.29838094,17.60872844,63757.07866,63596.8258,-418104.3686,-407692.7754
1.72472E+12,62812,63203.2,62620,62941,13134.955,826179476.5724,62370.6646535003,,62370.6646535003,49.70187314,431.1257414,706.8778992,-275.7521578,30.49282756,22.03185019,18.11492532,63665.91065,63431.73584,-424505.8342,-410173.4374
1.72473E+12,62941,63187.2,62700.7,62878.3,9148.149,575573481.0211,62370.6646535003,,62370.6646535003,48.94732073,354.4480614,636.3919316,-281.9438703,29.01166215,21.0060013,17.27145661,63594.63166,63320.93826,-435835.6132,-414258.0694
1.72475E+12,62878.3,62977,62200,62393.8,20165.356,1260361501.6205,62370.6646535003,,62370.6646535003,43.45711669,251.6840891,559.4503631,-307.766274,27.17391995,19.44845691,20.76890191,63430.73348,63139.16171,-445287.6008,-420856.8513
1.72476E+12,62393.8,62472.3,61410,61695.3,41438.217,2567479208.18,64185.5437091246,64185.5437091246,,37.01163797,112.582013,470.0766931,-357.4946801,26.62779745,17.53422534,26.04433617,63086.14781,62652.05265,-459495.5202,-433244.5841
1.72477E+12,61695.3,62200,61489.8,62082.5,17406.838,1076591862.1281,64077.9143382122,64077.9143382122,,42.13509542,33.20366829,382.7020881,-349.4984198,26.1206837,16.37390037,24.32085578,62987.29901,62386.90617,-467537.506,-442820.9373
1.72479E+12,62082.5,62082.6,57869.5,59366.7,81541.94,4877171984.4872,63249.692904391,63249.692904391,,26.09956783,-246.0107461,256.9595213,-502.9702674,28.36084632,11.50850807,42.62747215,61982.45805,61048.80814,-494514.8708,-459510.3525
1.7248E+12,59366.7,59637.6,58868.8,59601.6,17513.016,1037021477.6405,62430.1186139518,62430.1186139518,,28.62960717,-443.2264754,116.9223219,-560.1487974,30.44099733,10.87356613,40.27564952,61815.23527,60804.17435,-516160.0026,-475997.8079
1.72482E+12,59601.6,59637.6,58445.9,58561.9,15376.534,907823669.4748,62258.4867525567,62258.4867525567,,24.61303817,-675.6282408,-41.58779062,-634.0404502,32.55496415,9.956578739,39.87182415,61531.04643,60495.4449,-536847.37,-491067.4854
1.72483E+12,58561.9,60244.9,58503.4,59906.2,29829.665,1777467895.5605,62258.4867525567,62258.4867525567,,36.93313033,-742.7723221,-181.8246969,-560.9476252,33.54641071,12.87590626,35.20010671,61302.75732,60319.08705,-543281.161,-501388.3406
1.72485E+12,59906.2,60133.6,58255,58962,41177.548,2439134955.4435,62258.4867525567,62258.4867525567,,32.86992384,-862.2342396,-317.9066055,-544.3276342,34.60510498,11.33327723,32.56703998,60971.34388,59919.0652,-561431.8292,-514484.6676
1.72486E+12,58962,59799,57800,58872.3,45029.492,2646804943.9431,62258.4867525567,62258.4867525567,,32.5040733,-953.1592834,-444.9571411,-508.2021424,35.83325596,9.965138356,31.38331321,60617.94478,59431.9677,-572280.0078,-533397.4393
1.72488E+12,58872.3,59597.4,58547.1,59013.1,20501.263,1211706462.1601,62258.4867525567,62258.4867525567,,33.75054438,-1002.30273,-556.4262589,-445.8764715,36.97368187,9.327979795,29.37670317,60309.59895,59213.91446,-582530.537,-549345.2698
1.72489E+12,59013.1,59310.6,58833.3,59119.2,7393.117,436543149.6681,62258.4867525567,62258.4867525567,,34.72873631,-1020.91936,-649.3248792,-371.5944809,38.03264879,9.044949396,28.48535261,60143.89041,59139.49631,-588227.136,-562537.253
1.7249E+12,59119.2,59745.3,59036.7,59550,10062.326,597768497.0452,62258.4867525567,62258.4867525567,,38.68729623,-989.504818,-717.3608669,-272.1439511,38.2193618,11.46475206,27.16743425,60030.85979,59116.10251,-597877.2028,-570579.1819
1.72492E+12,59550,60450,59333,60033,18214.999,1090553164.7783,62258.4867525567,62258.4867525567,,42.87070395,-915.0859623,-756.905886,-158.1800763,37.25065975,15.2241393,25.18902989,59928.97683,59262.57039,-595648.7602,-578540.2947
1.72493E+12,60033,61148.7,59953.6,60747,34029.133,2061825150.5327,62258.4867525567,62258.4867525567,,48.46816521,-789.394996,-763.403708,-25.99128798,35.38731847,18.57141437,23.23908965,59931.11797,59440.08285,-577608.5926,-574944.3002
1.72495E+12,60747,60926.4,58868,59231.5,41903.709,2503301803.5547,62258.4867525567,62258.4867525567,,39.5993986,-802.8178002,-771.2865264,-31.53127377,34.63013602,16.23959331,26.94321387,59743.70907,59501.87721,-572049.4194,-577289.9782
1.72496E+12,59231.5,59614.4,58618.2,59315.8,14918.323,883449399.4528,62258.4867525567,62258.4867525567,,40.2542906,-797.4605351,-776.5213282,-20.93920696,34.12371589,15.2421291,26.82848248,59522.75542,59675.82009,-564985.205,-576606.1705
1.72498E+12,59315.8,59446.7,58858,59003.3,10779.943,637448221.7634,62258.4867525567,62258.4867525567,,38.58418149,-809.1041533,-783.0378932,-26.06626008,33.65346863,14.66874288,25.81923489,59393.57565,59721.97304,-562089.4444,-579983.3236
1.72499E+12,59003.3,59566,58643,59246.3,15740.987,930107812.0867,62258.4867525567,62258.4867525567,,40.6463357,-789.6214706,-784.3546087,-5.26686191,33.39927819,13.79266607,25.66839419,59393.18252,59701.16148,-559688.4862,-577668.6232
1.725E+12,59246.3,59649.9,59240.8,59364.9,11669.122,693857876.6531,62258.4867525567,62258.4867525567,,41.67566373,-755.8977566,-778.6632382,22.76548169,33.02757847,13.97881041,24.95693021,59380.61233,59684.84407,-561759.5302,-569684.0614
1.72502E+12,59364.9,59922,57910,58055.9,52390.844,3085509334.24,62258.4867525567,62258.4867525567,,34.55314654,-825.2834763,-787.9872859,-37.29619041,33.70619433,12.18936491,30.22923004,59219.9581,59179.51213,-565928.0012,-568988.7103
1.72503E+12,58055.9,59390.8,57665.7,58666.6,35559.418,2083357100.6156,62152.1563936555,62152.1563936555,,39.72845524,-821.5237584,-794.6945804,-26.829178,34.49218181,10.90087611,28.53077463,59108.24195,58788.28896,-565968.2532,-565476.7291
1.72505E+12,58666.6,59293.9,58661.1,59100.9,7012.687,413957913.7423,62152.1563936555,62152.1563936555,,43.17013686,-774.5710021,-790.6698647,16.09886263,35.22202731,10.46392672,27.38715053,59126.6008,58677.66698,-562449.9792,-562269.7118
1.72506E+12,59100.9,59437.7,59030.6,59205.4,4893.975,289867277.3618,62152.1563936555,62152.1563936555,,43.99877899,-720.6214522,-776.6601822,56.03872996,35.6386287,11.13563079,26.6471371,59168.12283,58627.41479,-561101.1076,-560394.7969
1.72508E+12,59205.4,59327.9,59034.6,59064,4533.135,268294197.5034,62152.1563936555,62152.1563936555,,43.08336443,-681.4208482,-757.6123154,76.19146719,36.02547284,10.90696958,26.09995959,59178.1791,58611.68703,-562992.6874,-562376.1088
1.72509E+12,59064,59150,58801.7,59094.5,7002.807,413095185.7366,61774.4946448774,61774.4946448774,,43.35711666,-640.5095961,-734.1917715,93.68217545,36.57541852,10.62787575,27.14314661,59177.62107,58557.98736,-553005.537,-559466.7691
1.72511E+12,59094.5,59230,58855.7,58992.1,7277.121,429844619.0863,61673.9201803896,61673.9201803896,,42.61601787,-609.3260271,-709.2186227,99.89259557,36.91688459,10.93693622,26.36244886,59158.45388,58505.26238,-551585.6944,-558776.9738
1.72512E+12,58992.1,59119,58705.9,58838,6650.706,391804674.9414,61404.3431623506,61404.3431623506,,41.4673117,-590.2434471,-685.4235875,95.18014046,37.36869961,10.57540984,26.68969734,59087.44836,58858.41565,-552898.5304,-557674.2548
1.72513E+12,58838,59144,58758.3,58944.4,3302.45,194717505.4852,61309.5638461156,61309.5638461156,,42.61742284,-560.0785374,-660.3545775,100.2760401,37.72943211,10.44372427,25.83114439,58832.81265,59033.09745,-554529.6714,-557815.3895
1.72515E+12,58944.4,59053.1,58227.6,58504.3,10877.378,637167903.9883,61010.572461504,61010.572461504,,39.18750748,-565.1700921,-641.3176804,76.14758834,38.5420772,9.722835131,28.48569101,58727.52242,58893.27376,-557429.661,-560211.1742
1.72516E+12,58504.3,58571.7,57719.8,58457.7,18386.701,1068934787.2707,60534.5202153536,60534.5202153536,,38.83114201,-566.435896,-626.3413235,59.90542755,39.68523316,9.030107919,30.70307155,58657.46199,58728.94059,-565407.5522,-559206.5446
1.72518E+12,58457.7,58489.8,57800,58204,12926.259,751012978.451,60501.7331938183,60501.7331938183,,36.86557343,-581.2106894,-617.3151967,36.10450731,40.74673512,8.501900382,28.90712471,58609.08388,58603.91862,-574515.271,-563050.4827
1.72519E+12,58204,58354.2,56913.4,58190,30769.151,1779684241.9224,60187.1898744364,60187.1898744364,,36.75500864,-587.2797077,-611.3080989,24.02839119,42.3100827,7.513326548,32.70101991,58501.58059,58424.61478,-588446.6788,-570672.6046
1.72521E+12,58190,58790.8,57831.2,58481.5,16241.807,947305696.8442,60187.1898744364,60187.1898744364,,40.74021749,-562.0884291,-601.464165,39.37573584,42.76014996,10.4373809,30.18370863,58453.83423,58392.28401,-599790.2152,-577159.9433
1.72522E+12,58481.5,58643.3,57161.9,57266.1,22333.01,1287320782.9804,60187.1898744364,60187.1898744364,,31.75542205,-632.901092,-607.7515504,-25.14954162,43.63545709,9.253160586,31.88520743,58423.59685,58147.45469,-613424.878,-585427.2695
1.72524E+12,57266.1,57749.9,57072.2,57721.3,19937.541,1145916357.2467,60108.9420184642,60108.9420184642,,37.33000304,-644.8562997,-615.1725002,-29.6837995,44.50501015,8.763314971,30.89794915,58292.06146,58062.81034,-619394.6924,-592401.1223
1.72525E+12,57721.3,57970.2,57322.1,57517.3,11638.09,670670459.3018,60108.9420184642,60108.9420184642,,35.91413717,-663.14763,-624.7675262,-38.38010383,44.81563572,10.06765942,29.30047791,58208.96555,57978.48203,-625106.873,-599811.072
1.72526E+12,57517.3,58646.9,57476.7,58394.4,22823.783,1328509443.8664,60108.9420184642,60108.9420184642,,45.48748676,-599.9531152,-619.804644,19.85152876,43.73599379,14.43048844,26.62391157,58205.65682,57983.46912,-620100.4668,-604273.5728
1.72528E+12,58394.4,58800,58062.9,58516,20171.009,1179063609.1525,60108.9420184642,60108.9420184642,,46.6767753,-533.9043858,-602.6245924,68.72020655,42.45185709,14.80043559,25.07039636,58216.91942,58038.30065,-614308.2202,-607049.2177
1.72529E+12,58516,58646.3,58271.2,58417.9,7187.868,420072373.4712,60108.9420184642,60108.9420184642,,45.80850045,-483.8980663,-578.8792872,94.98122082,41.25944443,14.34181546,24.29354163,58194.58975,58022.1858,-605486.9452,-609455.9116
1.72531E+12,58417.9,59423.1,58355.1,59116.7,19047.886,1124881817.0498,60108.9420184642,60108.9420184642,,52.57593038,-383.4600888,-539.7954475,156.3353587,38.78924756,19.4084918,22.18559962,58247.49577,58130.90902,-596843.6012,-608119.1468
1.72532E+12,59116.7,59805,59000.9,59089.4,13184.331,783130770.7561,60108.9420184642,60108.9420184642,,52.3011421,-302.5772279,-492.3518036,189.7745757,36.10828875,21.25455871,20.72733987,58278.84114,58411.20298,-588509.5054,-606808.1892
1.72534E+12,59089.4,59234.6,58823.4,59074.7,10443.223,616527361.2543,60108.9420184642,60108.9420184642,,52.14310919,-236.9319411,-441.2678311,204.33589,33.69895845,20.51205172,21.51122423,58304.7487,58609.14337,-586828.8108,-603464.6388
1.72535E+12,59074.7,59169.5,58680.1,59042.8,10234.422,602971807.409,60108.9420184642,60108.9420184642,,51.77748465,-185.3450988,-390.0832846,204.7381858,31.67269046,19.63296854,21.84420219,58327.62316,58775.45219,-591229.2024,-602768.7113
1.72536E+12,59042.8,59331.9,57540,57700.4,43337.723,2523190037.1645,60108.9420184642,60108.9420184642,,39.29171438,-249.9019022,-362.0470081,112.1451059,31.18319417,16.79484469,27.8840251,58213.99725,58468.88843,-602859.565,-604173.2551
1.72538E+12,57700.4,58224,57550,58014.4,18892.636,1093192771.4051,60108.9420184642,60108.9420184642,,42.76822827,-272.5842763,-344.1544618,71.57018544,30.72866191,15.86579686,26.34155219,58200.31915,58390.92782,-614520.9776,-605682.2894
1.72539E+12,58014.4,58221.5,57356.7,57450.2,10945.471,633098817.1203,60108.9420184642,60108.9420184642,,38.50179378,-332.2564011,-341.7748496,9.51844857,30.51551289,14.7391809,26.05825689,58168.28874,58307.72583,-625734.6182,-607122.0618
1.72541E+12,57450.2,57923.7,55501,56636.6,48541.878,2745828862.4158,59758.4402250938,59758.4402250938,,33.33720704,-440.1242321,-361.4447261,-78.67950598,31.79801175,12.13869427,34.97487583,57883.27695,57687.27956,-644567.9898,-615698.4003
1.72542E+12,56636.6,56863,56130,56714.9,15729.674,888080647.1824,59457.8812025844,59457.8812025844,,34.25127285,-513.3742509,-391.8306311,-121.5436198,32.98890355,11.47881089,33.07357253,57866.39159,57473.64334,-658208.5422,-624718.8723
1.72544E+12,56714.9,56879.7,56424,56540,9551.284,540701883.0105,59453.803082326,59453.803082326,,33.15759427,-578.8655848,-429.2376218,-149.6279629,34.06307716,11.20439502,31.91209639,57829.04012,57310.58806,-665091.8068,-633975.6859
1.72545E+12,56540,58130,56130,58098.7,46855.078,2674501861.3765,59453.803082326,59453.803082326,,48.83691167,-499.2389593,-443.2378893,-56.00106998,33.00952049,18.50871143,27.36925287,57883.80758,57409.62591,-666382.583,-640451.7803
1.72547E+12,58098.7,58499.8,57594.2,58020.9,29481.534,1712387524.2758,59453.803082326,59453.803082326,,48.22880008,-437.3703615,-442.0643838,4.694022277,31.53529552,19.95791489,25.59269421,57858.7356,57439.73638,-671380.5718,-648557.595
1.72548E+12,58020.9,58378,57716.6,57937.8,9970.517,578864258.0027,59453.803082326,59453.803082326,,47.54776218,-390.5425955,-431.7600261,41.21743058,30.16637234,18.98847867,24.34955409,57816.23654,57405.30152,-668664.2884,-656616.1391
1.72549E+12,57937.8,58300,56886,57094.1,19063.245,1095794250.7403,59453.803082326,59453.803082326,,41.18842671,-416.7072507,-428.749471,12.04222029,29.71913111,17.07851905,27.80884008,57756.97616,57369.45225,-672906.5888,-665557.5655
1.72551E+12,57094.1,57269.8,56491,57125.1,16725.02,952944219.25,59453.803082326,59453.803082326,,41.49803348,-429.9848894,-428.9965547,-0.98833472,29.64710742,16.11695499,29.09874345,57636.60224,57583.10409,-671893.6284,-668492.7176
1.72552E+12,57125.1,57202.4,56588,56665.9,14971.919,850541156.7681,59453.803082326,59453.803082326,,38.28304792,-472.1188241,-437.6210086,-34.49781554,29.58022827,15.38120814,27.77037163,57526.05869,57582.58753,-683246.0674,-674814.3252
1.72554E+12,56665.9,57319.3,55761.7,55950.1,59474.894,3363606560.6964,59453.803082326,59453.803082326,,33.87716398,-556.8503249,-461.4668719,-95.383453,30.19468087,13.67664041,30.57184822,57215.40166,57139.25286,-700597.1784,-685988.8751
1.72555E+12,55950.1,56684.2,55729.6,56018.6,25850.78,1453897217.3918,59266.4463625798,59266.4463625798,,34.65223385,-611.4251436,-491.4585262,-119.9666174,30.78965215,12.74446909,28.71732698,57081.01686,56718.12035,-710784.03,-689724.1592
1.72557E+12,56018.6,56244,55509.8,56150.5,13459.598,753790891.5666,58850.7517263218,58850.7517263218,,36.20293806,-636.6934473,-520.5055104,-116.1879369,31.51410754,12.06344082,28.78252137,56965.06555,56429.44779,-714466.313,-693686.4509
1.72558E+12,56150.5,56844.7,55948,56558,13727.354,775091011.1919,58850.7517263218,58850.7517263218,,40.87129534,-616.7276631,-539.749941,-76.9777221,31.1463613,15.67042741,26.89239702,56889.05909,56348.14601,-718748.1292,-695320.8788
1.7256E+12,56558,56722.9,55205,55763.9,27460.477,1533745231.1647,58850.7517263218,58850.7517263218,,35.43038526,-657.4037277,-563.2806983,-94.12302936,31.44137221,13.99503616,29.25058317,56783.49273,56171.85446,-725527.657,-704386.8622
1.72561E+12,55763.9,56247,55592.4,55977.3,18241.505,1020181620.4404,58850.7517263218,58850.7517263218,,37.8257285,-664.7572971,-583.5760181,-81.181279,31.71531092,13.33300132,27.86688505,56759.86018,56059.30519,-716763.905,-708680.5417
1.72562E+12,55977.3,56997.6,53767,54020,107113.604,5926775126.5013,58850.7517263218,58850.7517263218,,27.68222099,-819.0809506,-630.6770046,-188.403946,33.15504474,10.65430335,33.62017862,56049.16384,55201.80416,-734593.0298,-722688.5299
1.72564E+12,54020,54420.1,53234.2,53511.5,53694.048,2888891635.6725,57478.7416968758,57478.7416968758,,25.75025021,-971.2196427,-698.7855322,-272.4341105,34.74834079,9.870370525,34.45218949,55740.1334,54680.65038,-765852.8838,-740159.5984
1.72565E+12,53511.5,53943.4,52500.2,53934,37483.552,1993098309.1375,56941.1925271882,56941.1925271882,,30.11447671,-1045.64489,-768.1574037,-277.4874861,36.54478232,9.002271933,35.8951854,55341.19918,54449.90284,-792361.4982,-755554.8137
1.72567E+12,53934,54069,53733,53797,6949.791,374478276.4467,56941.1925271882,56941.1925271882,,29.50879795,-1102.967863,-835.1194955,-267.848367,38.00699684,9.614555444,35.12072972,55129.65639,54346.27622,-814767.9754,-770147.8162
1.72568E+12,53797,54384.2,53788.7,54260,10906.178,590728018.7533,56941.1925271882,56941.1925271882,,34.31681845,-1098.375116,-887.7706196,-210.6044966,38.84369767,11.32775347,33.73165629,55041.48576,54226.73389,-838641.518,-777702.7115
1.7257E+12,54260,54478.7,54141,54308.1,8837.653,479898462.9204,56941.1925271882,56941.1925271882,,34.81424943,-1078.422678,-925.9010313,-152.5216469,39.46258263,11.72057219,32.93610553,54931.55254,54056.14286,-839324.8092,-786958.9195
1.72571E+12,54308.1,54812,54308.1,54750.5,12052.904,657712460.282,56941.1925271882,56941.1925271882,,39.36279502,-1015.209541,-943.7627333,-71.44680782,39.47724457,13.70785466,31.73343866,54836.80111,53943.60476,-826858.71,-796355.7969
1.72572E+12,54750.5,54827.5,53970.3,54380,13225.774,718456240.679,56941.1925271882,56941.1925271882,,37.03224868,-983.669795,-951.7441456,-31.92564938,39.72715303,12.84835981,32.21460125,54754.9689,53926.76014,-824534.476,-808447.9871
1.72574E+12,54380,54417.8,53782.5,54139.5,11654.441,629797009.6455,56871.8580310414,56871.8580310414,,35.56044282,-966.9344407,-954.7822047,-12.15223607,40.08867632,12.23601617,32.08812477,54537.99515,54171.80307,-823151.172,-818959.5737
1.72575E+12,54139.5,54488,53942.1,54366.1,7929.129,430138875.6338,56871.8580310414,56871.8580310414,,38.05838552,-924.7271467,-948.7711931,24.04404635,40.29371899,12.262352,30.73272469,54422.34413,54317.90302,-822363.2778,-830502.3979
1.72577E+12,54366.1,54565.5,54233.7,54414.5,7606.764,413876279.8144,56871.8580310414,56871.8580310414,,38.6058139,-877.2595842,-934.4688713,57.20928707,40.33300781,12.56086103,29.905873,54353.12147,54378.21026,-821821.5614,-830573.1853
1.72578E+12,54414.5,54699.8,54325.6,54534.3,7527.798,410497200.9229,56867.7748546292,56867.7748546292,,40.01885782,-820.5159431,-911.6782857,91.16234253,40.09913136,13.29905598,28.95956887,54265.71686,54414.00968,-822184.8662,-824521.7881
1.7258E+12,54534.3,54549.5,53630.1,53670,18603.273,1006807039.0643,56485.1873691663,56485.1873691663,,33.94817877,-835.655074,-896.4736433,60.81856935,40.46795374,12.27160521,32.56653187,54103.44582,54249.82382,-823623.6708,-824079.0734
1.72581E+12,53670,54519.9,53607.5,54315.8,13545.763,733602950.8096,56485.1873691663,56485.1873691663,,41.13368905,-786.4762725,-874.4741692,87.99789665,40.82818421,11.33565591,30.27161682,54004.73124,54185.63709,-820022.4346,-821586.8033
1.72583E+12,54315.8,55300,54159.9,54850,25471.042,1394334736.5132,56485.1873691663,56485.1873691663,,46.33436307,-696.3689349,-838.8531223,142.4841874,39.66173665,16.64948799,27.45389997,54089.21272,54341.05938,-812912.8158,-817638.0468
1.72584E+12,54850,55375.8,54663.2,55093.7,17109.479,941585712.6237,56485.1873691663,56485.1873691663,,48.56676792,-598.3957339,-790.7616446,192.3659108,38.44622715,16.29499789,25.83521839,54331.57134,54496.75878,-803902.654,-812862.1077
1.72585E+12,55093.7,55129.5,54560.3,54946,10648.856,583821630.3261,56485.1873691663,56485.1873691663,,47.28298612,-526.599115,-737.9291387,211.3300237,37.43522727,15.50844249,25.46077964,54456.20371,54554.66091,-798527.823,-810356.3446
1.72587E+12,54946,55532.5,54930.6,55239.9,16348.276,903515075.0267,56485.1873691663,56485.1873691663,,50.10902282,-440.902059,-678.5237228,237.6216638,35.7646329,18.18904666,24.13414578,54552.05243,54666.95515,-786162.6822,-804893.1765
1.72588E+12,55239.9,55810,54760,55364.9,38631.057,2134352748.9996,56485.1873691663,56485.1873691663,,51.30468713,-358.764456,-614.5718694,255.8074134,33.74410739,18.92368431,21.98234059,54717.38524,54866.16716,-768780.4826,-794401.4586
1.7259E+12,55364.9,57164.5,55320.6,57069,43064.398,2428127967.1778,53501.7355238086,,53501.7355238086,63.97874838,-154.3835482,-522.5342052,368.1506569,32.58402533,26.79241199,18.81054529,55148.28018,55576.74292,-747879.6118,-780396.2138
1.72591E+12,57069,58150.2,56782.8,57014.5,26180.54,1503176596.6581,54589.5469714278,,54589.5469714278,63.41032137,3.155721943,-417.3962198,420.5519417,32.41476868,31.47237837,16.8669306,55356.60384,55885.11466,-735636.7448,-769769.6994
1.72593E+12,57014.5,57044.4,56490.5,56495.5,13452.435,763554152.4978,54589.5469714278,,54589.5469714278,58.11510701,85.14625304,-316.8877252,402.0339782,31.8213912,30.11496649,18.41549361,55466.14689,56094.11886,-723954.5936,-761241.2083
1.72594E+12,56495.5,57278,56350,57191.4,14453.374,821634648.6594,54589.5469714278,,54589.5469714278,62.62224604,203.9269113,-212.7247979,416.6517092,31.48071728,29.75811377,17.08589342,55621.17901,56296.70072,-712651.4228,-749407.0525
1.72596E+12,57191.4,57346,56861.5,57196,12827.971,732667332.9706,54589.5469714278,,54589.5469714278,62.65085617,295.0316787,-111.1735026,406.2051813,31.22699022,29.14474345,16.41935633,55734.76369,56453.82917,-706508.8692,-737644.6759
1.72597E+12,57196,57497.1,56485.1,56548.9,36847.527,2096643686.6648,54589.5469714278,,54589.5469714278,56.14081632,311.4273605,-26.65332996,338.0806905,30.3805876,26.79355031,18.09528248,55870.63149,56579.72755,-716348.7006,-732114.1562
